degree,major,honour,id_year,graduated
ماجستير,الإدارة الهندسية,-1,2004,2014
ماجستير,الفيزياء,-1,2012,2014
ماجستير,الهندسة الكهربائية,-1,2000,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الادارة,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,3,2010,2014
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,-1,2010,2014
بكالوريوس,الفيزياء,-1,2010,2014
بكالوريوس,الهندسة الكيميائية,2,2010,2014
بكالوريوس,المالية,2,2010,2014
بكالوريوس,التسويق,-1,2008,2014
بكالوريوس,نظم المعلومات الإدارية,3,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2008,2014
ماجستير,الهندسة الكيميائية,-1,2012,2014
ماجستير,الفيزياء الطبية,-1,2011,2014
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2013,2014
بكالوريوس,التسويق,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,1,2010,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,هندسة البترول,-1,2011,2014
بكالوريوس,الهندسة الصناعية والنظم,1,2010,2014
بكالوريوس,المالية,-1,2010,2014
بكالوريوس,هندسة البرمجيات,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2014
بكالوريوس,الهندسة الكيميائية,3,2010,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1996,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
ماجستير,الكيمياء,-1,2013,2014
ماجستير,الهندسة الكيميائية,-1,2009,2014
ماجستير,العلوم البيئية,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
ماجستير,الهندسة الميكانيكية,-1,2012,2014
بكالوريوس,الجيولوجيا,2,2011,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2007,2014
بكالوريوس,المحاسبة,-1,2008,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2010,2014
بكالوريوس,هندسة البرمجيات,-1,2009,2014
ماجستير,الجيولوجيا,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية,1,2010,2014
بكالوريوس,الهندسة الكيميائية,-1,2010,2014
ماجستير,هندسة البترول,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,3,2010,2014
بكالوريوس,الهندسة الميكانيكية,3,2010,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2010,2014
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2005,2014
بكالوريوس,العلوم الرياضية,2,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,المحاسبة,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
ماجستير,الإدارة الهندسية,-1,2005,2014
ماجستير,تخطيط المدن والأقاليم,-1,2013,2014
بكالوريوس,هندسة الحاسب الآلي,-1,2009,2014
ماجستير,الهندسة المدنية,-1,2010,2014
بكالوريوس,المالية,-1,2009,2014
ماجستير,الهندسة الكهربائية,-1,2012,2014
ماجستير,هندسة الحاسب الآلي,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية,1,2009,2014
بكالوريوس,هندسة البترول,1,2009,2014
ماجستير,هندسة الحاسب الآلي,-1,2012,2014
بكالوريوس,الهندسة الكيميائية,2,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة المدنية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,تخطيط المدن,3,2010,2014
بكالوريوس,الهندسة الكيميائية,3,2010,2014
بكالوريوس,الهندسة الميكانيكية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة المدنية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2010,2014
بكالوريوس,الهندسة الميكانيكية,-1,2009,2014
بكالوريوس,المحاسبة,-1,2009,2014
بكالوريوس,الجيوفيزياء,-1,2010,2014
ماجستير,الهندسة المدنية,-1,2012,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,-1,2010,2014
بكالوريوس,الهندسة الكيميائية,-1,2010,2014
ماجستير,الإدارة الهندسية,-1,2011,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,المحاسبة,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2010,2014
بكالوريوس,الهندسة الكهربائية,-1,2009,2014
بكالوريوس,هندسة البترول,-1,2010,2014
بكالوريوس,هندسة الطيران والفضاء,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,هندسة نظم التحكم والقياس,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2009,2014
بكالوريوس,الجيوفيزياء,2,2010,2014
بكالوريوس,الهندسة الكهربائية,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,1,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2009,2014
بكالوريوس,الهندسة المدنية,-1,2009,2014
دكتوراه,الهندسة المدنية,-1,2010,2014
بكالوريوس,هندسة البرمجيات,1,2010,2014
بكالوريوس,هندسة الطيران والفضاء,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,3,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,2004,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة المدنية التطبيقية,3,2009,2014
بكالوريوس,الادارة,-1,2008,2014
بكالوريوس,المحاسبة,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2010,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2010,2014
بكالوريوس,الهندسة الكيميائية,2,2010,2014
بكالوريوس,الادارة,2,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1997,2014
بكالوريوس,المحاسبة,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,3,2010,2014
بكالوريوس,الهندسة الكيميائية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2010,2014
بكالوريوس,الهندسة المدنية,-1,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
ماجستير,الهندسة الكهربائية,-1,2013,2014
بكالوريوس,هندسة البترول,2,2010,2014
بكالوريوس,علوم الحاسب الآلي,-1,2009,2014
ماجستير,هندسة النظم,-1,2011,2014
بكالوريوس,هندسة نظم التحكم والقياس,2,2010,2014
ماجستير,هندسة الطيران والفضاء,-1,2012,2014
ماجستير,هندسة النظم و التحكم,-1,2012,2014
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,2013,2014
ماجستير,الهندسة المدنية,-1,2012,2014
ماجستير,الهندسة المدنية,-1,2010,2014
بكالوريوس,هندسة الطيران والفضاء,2,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
دكتوراه,الهندسة الميكانيكية,-1,2011,2014
ماجستير,الهندسة الكهربائية,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
ماجستير,إدارة سلاسل الإمداد,-1,2013,2014
ماجستير,الجيولوجيا,-1,2012,2014
ماجستير,الهندسة الكيميائية,-1,2012,2014
ماجستير,شبكات الحاسب الآلي,-1,2011,2014
ماجستير,الهندسة الكهربائية,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية,-1,2008,2014
ماجستير,هندسة وإدارة التشييد,-1,2003,2014
بكالوريوس,هندسة البرمجيات,1,2010,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,الهندسة المدنية,2,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة المدنية,2,2010,2014
دكتوراه,الهندسة الكهربائية,-1,2011,2014
ماجستير,الكيمياء,-1,2012,2014
ماجستير,شبكات الحاسب الآلي,-1,2011,2014
بكالوريوس,التسويق,-1,2008,2014
ماجستير,الهندسة المعمارية,-1,2012,2014
بكالوريوس,هندسة البترول,-1,2009,2014
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,2,2009,2014
بكالوريوس,الهندسة الكيميائية,2,2009,2014
ماجستير,الهندسة المدنية,-1,2012,2014
ماجستير,الكيمياء,-1,2013,2014
دكتوراه,الهندسة المدنية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2010,2014
بكالوريوس,الهندسة الكيميائية,-1,2010,2014
بكالوريوس,هندسة البترول,2,2010,2014
بكالوريوس,الهندسة المدنية,-1,2010,2014
بكالوريوس,الجيولوجيا,2,2010,2014
بكالوريوس,هندسة البترول,-1,2010,2014
ماجستير,إدارة سلاسل الإمداد,-1,2013,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة المعمارية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,1,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,2005,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2006,2014
ماجستير,هندسة البترول,-1,2006,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,3,2010,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
بكالوريوس,هندسة نظم التحكم والقياس,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
ماجستير,الهندسة الميكانيكية,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2007,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,3,2008,2014
بكالوريوس,هندسة الطيران والفضاء التطبيقية,-1,2009,2014
ماجستير,الهندسة المدنية,-1,2013,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
ماجستير,الهندسة الكهربائية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
ماجستير,الهندسة المعمارية,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
بكالوريوس,الفيزياء,3,2010,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة المعمارية,-1,2009,2014
بكالوريوس,الادارة,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
ماجستير,الإدارة الهندسية,-1,2004,2014
بكالوريوس,العمارة,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,هندسة الحاسب الآلي,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2008,2014
ماجستير,الهندسة الكهربائية,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
ماجستير,الكيمياء,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2010,2014
ماجستير,الكيمياء,-1,2012,2014
ماجستير,إدارة الأعمال (للمدراء التنفيذيين),-1,1991,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,1,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,1999,2014
ماجستير,الهندسة الكهربائية,-1,2005,2014
بكالوريوس,هندسة البترول,-1,2009,2014
ماجستير,علوم الحاسب الآلي,-1,2009,2014
ماجستير,الهندسة المدنية,-1,2013,2014
ماجستير,علوم وهندسة المواد,-1,2012,2014
بكالوريوس,العمارة,-1,2004,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,المحاسبة,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
ماجستير,الهندسة الكهربائية,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,2001,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,نظم المعلومات الإدارية,2,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2008,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الهندسة الميكانيكية,-1,2010,2014
بكالوريوس,المالية,3,2008,2014
بكالوريوس,التسويق,-1,2006,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,3,2010,2014
ماجستير,الهندسة المعمارية,-1,2012,2014
ماجستير,الهندسة الكيميائية,-1,2012,2014
ماجستير,هندسة البترول,-1,2012,2014
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,3,2009,2014
بكالوريوس,نظم المعلومات الإدارية,-1,2008,2014
بكالوريوس,التسويق,-1,1998,2014
بكالوريوس,الهندسة الميكانيكية,-1,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,2013,2014
بكالوريوس,المالية,-1,2010,2014
بكالوريوس,المالية,2,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,1998,2014
بكالوريوس,الهندسة الكيميائية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,3,2011,2014
بكالوريوس,هندسة البترول,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2010,2014
ماجستير,إدارة أعمال,-1,2004,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
ماجستير,الهندسة المعمارية,-1,2011,2014
بكالوريوس,المالية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الادارة,2,2010,2014
دكتوراه,الهندسة الميكانيكية,-1,2011,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
ماجستير,إدارة سلاسل الإمداد,-1,2013,2014
ماجستير,العلوم البيئية,-1,2013,2014
بكالوريوس,هندسة الطيران والفضاء التطبيقية,3,2009,2014
بكالوريوس,الادارة,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,2,2010,2014
بكالوريوس,الهندسة الصناعية والنظم,2,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
ماجستير,الفيزياء,-1,2012,2014
بكالوريوس,الجيوفيزياء,2,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,هندسة الحاسب الآلي,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2009,2014
ماجستير,الفيزياء الطبية,-1,2011,2014
بكالوريوس,هندسة البرمجيات,-1,2009,2014
ماجستير,إدارة أعمال,-1,1987,2014
ماجستير,هندسة الحاسب الآلي,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,2,2009,2014
ماجستير,الإدارة الهندسية,-1,2001,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,3,2009,2014
بكالوريوس,المالية,2,2009,2014
بكالوريوس,المالية,-1,2007,2014
بكالوريوس,المالية,2,2009,2014
بكالوريوس,الهندسة الكهربائية,2,2010,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2008,2014
دكتوراه,علوم و هندسة الحاسب الآلي,-1,1997,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2007,2014
بكالوريوس,الهندسة الميكانيكية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2009,2014
بكالوريوس,المحاسبة,2,2009,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة المدنية,-1,2009,2014
بكالوريوس,العلوم الاكتوارية والرياضيات المالية,1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
ماجستير,هندسة وإدارة التشييد,-1,2010,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,1,2010,2014
ماجستير,الإدارة الهندسية,-1,1996,2014
بكالوريوس,الهندسة الكهربائية,2,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,2,2009,2014
ماجستير,الهندسة الميكانيكية,-1,2012,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
ماجستير,هندسة البترول,-1,2011,2014
ماجستير,إدارة أعمال,-1,2001,2014
ماجستير,الإدارة الهندسية,-1,2004,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
ماجستير,العلوم البيئية,-1,2011,2014
ماجستير,الإدارة الهندسية,-1,2000,2014
ماجستير,الهندسة الكهربائية,-1,2005,2014
ماجستير,شبكات الحاسب الآلي,-1,2012,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2008,2014
ماجستير,إدارة أعمال,-1,2004,2014
بكالوريوس,هندسة البرمجيات,-1,2008,2014
بكالوريوس,الهندسة الكيميائية,3,2009,2014
بكالوريوس,الهندسة الكيميائية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2009,2014
ماجستير,الكيمياء,-1,2012,2014
ماجستير,الإدارة الهندسية,-1,2004,2014
ماجستير,الجيولوجيا,-1,2012,2014
دكتوراه,علوم و هندسة الحاسب الآلي,-1,2010,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,3,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,هندسة البترول,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,المالية,2,2009,2014
بكالوريوس,الهندسة المعمارية,-1,2008,2014
دكتوراه,هندسة النظم,-1,2004,2014
بكالوريوس,الهندسة الصناعية والنظم,2,2009,2014
ماجستير,الهندسة الميكانيكية,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
ماجستير,إدارة أعمال,-1,2011,2014
بكالوريوس,علوم الحاسب الآلي,3,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
ماجستير,الفيزياء,-1,2012,2014
بكالوريوس,الهندسة الكهربائية,3,2009,2014
ماجستير,المنشآت السطحية للنفط والغاز,-1,2004,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,المالية,-1,2005,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2009,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,2,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,2,2009,2014
ماجستير,الهندسة الميكانيكية,-1,2011,2014
ماجستير,العلوم البيئية,-1,2012,2014
ماجستير,الهندسة المدنية,-1,2012,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة المدنية,2,2008,2014
دكتوراه,الهندسة المدنية,-1,1993,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الصناعية والنظم,3,2009,2014
بكالوريوس,الجيولوجيا,3,2011,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,المالية,-1,2008,2014
بكالوريوس,المحاسبة,-1,2009,2014
بكالوريوس,علوم الحاسب الآلي,3,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,هندسة الطيران والفضاء,2,2010,2014
ماجستير,المنشآت السطحية للنفط والغاز,-1,2012,2014
بكالوريوس,الكيمياء الصناعية,3,2007,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,المالية,-1,2008,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية,-1,2009,2014
بكالوريوس,التسويق,-1,2006,2014
بكالوريوس,المالية,-1,2010,2014
بكالوريوس,الهندسة الكهربائية,-1,2009,2014
بكالوريوس,الهندسة المعمارية,-1,2003,2014
بكالوريوس,المحاسبة,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,2,2009,2014
بكالوريوس,نظم المعلومات الإدارية,-1,2008,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,3,2009,2014
بكالوريوس,هندسة البرمجيات,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,2,2009,2014
بكالوريوس,الهندسة المدنية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية,-1,2008,2014
ماجستير,المنشآت السطحية للنفط والغاز,-1,2003,2014
ماجستير,الإدارة الهندسية,-1,2010,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
دكتوراه,الهندسة الميكانيكية,-1,2011,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,1,2009,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,التسويق,-1,2008,2014
بكالوريوس,نظم المعلومات الإدارية,3,2010,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
ماجستير,الإدارة الهندسية,-1,2003,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكهربائية,-1,2008,2014
بكالوريوس,المحاسبة,-1,2008,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
ماجستير,هندسة وإدارة التشييد,-1,2010,2014
ماجستير,هندسة النظم,-1,1996,2014
بكالوريوس,نظم المعلومات الإدارية,-1,2008,2014
بكالوريوس,علوم الحاسب الآلي,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,3,2009,2014
ماجستير,الهندسة الميكانيكية,-1,2012,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2005,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2009,2014
بكالوريوس,هندسة الحاسب الآلي,2,2009,2014
بكالوريوس,الهندسة الكيميائية التطبيقية,-1,2009,2014
بكالوريوس,هندسة البترول,-1,2009,2014
دكتوراه,الهندسة الكهربائية,-1,2010,2014
بكالوريوس,المالية,-1,2008,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,2,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
بكالوريوس,الهندسة الصناعية والنظم,-1,2009,2014
بكالوريوس,الادارة,-1,2006,2014
بكالوريوس,الهندسة الكهربائية التطبيقية,-1,2008,2014
بكالوريوس,المالية,-1,2009,2014
بكالوريوس,الهندسة الميكانيكية,3,2009,2014
ماجستير,الإدارة الهندسية,-1,2000,2014
بكالوريوس,الهندسة الميكانيكية التطبيقية,-1,2008,2014
بكالوريوس,الهندسة الكيميائية,3,2009,2014
